"V1" "V2" "V3" "V4"
"62" 0.790569415042095 -0.353553390593274 -0.353553390593274 0.353553390593274
"63" 0.790569415042095 -0.353553390593274 0.353553390593274 -0.353553390593274
"64" 0.790569415042095 0.353553390593274 -0.353553390593274 -0.353553390593274
"65" -0.353553390593274 0.353553390593274 0.353553390593274 -0.790569415042095
"66" -0.353553390593274 0.353553390593274 -0.790569415042095 0.353553390593274
"67" -0.353553390593274 -0.790569415042095 0.353553390593274 0.353553390593274
"68" 0.353553390593274 -0.353553390593274 0.353553390593274 -0.790569415042095
"69" 0.353553390593274 -0.353553390593274 -0.790569415042095 0.353553390593274
"70" 0.353553390593274 0.353553390593274 -0.353553390593274 -0.790569415042095
"71" 0.353553390593274 0.353553390593274 -0.790569415042095 -0.353553390593274
"72" 0.353553390593274 -0.790569415042095 -0.353553390593274 0.353553390593274
"73" 0.353553390593274 -0.790569415042095 0.353553390593274 -0.353553390593274
"74" -0.790569415042095 -0.353553390593274 0.353553390593274 0.353553390593274
"75" -0.790569415042095 0.353553390593274 -0.353553390593274 0.353553390593274
"76" -0.790569415042095 0.353553390593274 0.353553390593274 -0.353553390593274
"77" -0.353553390593274 0.353553390593274 0.353553390593274 0.790569415042095
"78" -0.353553390593274 0.353553390593274 0.790569415042095 0.353553390593274
"79" -0.353553390593274 0.790569415042095 0.353553390593274 0.353553390593274
"80" 0.353553390593274 -0.353553390593274 0.353553390593274 0.790569415042095
"81" 0.353553390593274 -0.353553390593274 0.790569415042095 0.353553390593274
"82" 0.353553390593274 0.353553390593274 -0.353553390593274 0.790569415042095
"83" 0.353553390593274 0.353553390593274 0.790569415042095 -0.353553390593274
"84" 0.353553390593274 0.790569415042095 -0.353553390593274 0.353553390593274
"85" 0.353553390593274 0.790569415042095 0.353553390593274 -0.353553390593274
"86" 0.790569415042095 -0.353553390593274 0.353553390593274 0.353553390593274
"87" 0.790569415042095 0.353553390593274 -0.353553390593274 0.353553390593274
"88" 0.790569415042095 0.353553390593274 0.353553390593274 -0.353553390593274
"89" 0.353553390593274 0.353553390593274 0.353553390593274 -0.790569415042095
"90" 0.353553390593274 0.353553390593274 -0.790569415042095 0.353553390593274
"91" 0.353553390593274 -0.790569415042095 0.353553390593274 0.353553390593274
"92" -0.790569415042095 0.353553390593274 0.353553390593274 0.353553390593274
"93" 0.353553390593274 0.353553390593274 0.353553390593274 0.790569415042095
"94" 0.353553390593274 0.353553390593274 0.790569415042095 0.353553390593274
"95" 0.353553390593274 0.790569415042095 0.353553390593274 0.353553390593274
"96" 0.790569415042095 0.353553390593274 0.353553390593274 0.353553390593274
"97" -0.135045378368863 -0.572061402817684 -0.572061402817684 -0.572061402817684
"98" -0.572061402817684 -0.135045378368863 -0.572061402817684 -0.572061402817684
"99" -0.572061402817684 -0.572061402817684 -0.135045378368863 -0.572061402817684
"100" -0.572061402817684 -0.572061402817684 -0.572061402817684 -0.135045378368863
"101" -0.135045378368863 -0.572061402817684 -0.572061402817684 0.572061402817684
"102" -0.135045378368863 -0.572061402817684 0.572061402817684 -0.572061402817684
"103" -0.135045378368863 0.572061402817684 -0.572061402817684 -0.572061402817684
"104" -0.572061402817684 -0.135045378368863 -0.572061402817684 0.572061402817684
"105" -0.572061402817684 -0.135045378368863 0.572061402817684 -0.572061402817684
"106" -0.572061402817684 -0.572061402817684 -0.135045378368863 0.572061402817684
"107" -0.572061402817684 -0.572061402817684 0.572061402817684 -0.135045378368863
"108" -0.572061402817684 0.572061402817684 -0.135045378368863 -0.572061402817684
"109" -0.572061402817684 0.572061402817684 -0.572061402817684 -0.135045378368863
"110" 0.572061402817684 -0.135045378368863 -0.572061402817684 -0.572061402817684
"111" 0.572061402817684 -0.572061402817684 -0.135045378368863 -0.572061402817684
"112" 0.572061402817684 -0.572061402817684 -0.572061402817684 -0.135045378368863
"113" -0.135045378368863 -0.572061402817684 0.572061402817684 0.572061402817684
"114" -0.135045378368863 0.572061402817684 -0.572061402817684 0.572061402817684
"115" -0.135045378368863 0.572061402817684 0.572061402817684 -0.572061402817684
"116" -0.572061402817684 -0.135045378368863 0.572061402817684 0.572061402817684
"117" -0.572061402817684 0.572061402817684 -0.135045378368863 0.572061402817684
"118" -0.572061402817684 0.572061402817684 0.572061402817684 -0.135045378368863
"119" 0.572061402817684 -0.135045378368863 -0.572061402817684 0.572061402817684
"120" 0.572061402817684 -0.135045378368863 0.572061402817684 -0.572061402817684
"121" 0.572061402817684 -0.572061402817684 -0.135045378368863 0.572061402817684
"122" 0.572061402817684 -0.572061402817684 0.572061402817684 -0.135045378368863
"123" 0.572061402817684 0.572061402817684 -0.135045378368863 -0.572061402817684
"124" 0.572061402817684 0.572061402817684 -0.572061402817684 -0.135045378368863
"125" -0.135045378368863 0.572061402817684 0.572061402817684 0.572061402817684
"126" 0.572061402817684 -0.135045378368863 0.572061402817684 0.572061402817684
"127" 0.572061402817684 0.572061402817684 -0.135045378368863 0.572061402817684
"128" 0.572061402817684 0.572061402817684 0.572061402817684 -0.135045378368863
"129" 0.135045378368863 -0.572061402817684 -0.572061402817684 -0.572061402817684
"130" -0.572061402817684 0.135045378368863 -0.572061402817684 -0.572061402817684
"131" -0.572061402817684 -0.572061402817684 0.135045378368863 -0.572061402817684
"132" -0.572061402817684 -0.572061402817684 -0.572061402817684 0.135045378368863
"133" 0.135045378368863 -0.572061402817684 -0.572061402817684 0.572061402817684
"134" 0.135045378368863 -0.572061402817684 0.572061402817684 -0.572061402817684
"135" 0.135045378368863 0.572061402817684 -0.572061402817684 -0.572061402817684
"136" -0.572061402817684 0.135045378368863 -0.572061402817684 0.572061402817684
"137" -0.572061402817684 0.135045378368863 0.572061402817684 -0.572061402817684
"138" -0.572061402817684 -0.572061402817684 0.135045378368863 0.572061402817684
"139" -0.572061402817684 -0.572061402817684 0.572061402817684 0.135045378368863
"140" -0.572061402817684 0.572061402817684 0.135045378368863 -0.572061402817684
"141" -0.572061402817684 0.572061402817684 -0.572061402817684 0.135045378368863
"142" 0.572061402817684 0.135045378368863 -0.572061402817684 -0.572061402817684
"143" 0.572061402817684 -0.572061402817684 0.135045378368863 -0.572061402817684
"144" 0.572061402817684 -0.572061402817684 -0.572061402817684 0.135045378368863
"145" 0.135045378368863 -0.572061402817684 0.572061402817684 0.572061402817684
"146" 0.135045378368863 0.572061402817684 -0.572061402817684 0.572061402817684
"147" 0.135045378368863 0.572061402817684 0.572061402817684 -0.572061402817684
"148" -0.572061402817684 0.135045378368863 0.572061402817684 0.572061402817684
"149" -0.572061402817684 0.572061402817684 0.135045378368863 0.572061402817684
"150" -0.572061402817684 0.572061402817684 0.572061402817684 0.135045378368863
"151" 0.572061402817684 0.135045378368863 -0.572061402817684 0.572061402817684
"152" 0.572061402817684 0.135045378368863 0.572061402817684 -0.572061402817684
"153" 0.572061402817684 -0.572061402817684 0.135045378368863 0.572061402817684
"154" 0.572061402817684 -0.572061402817684 0.572061402817684 0.135045378368863
"155" 0.572061402817684 0.572061402817684 0.135045378368863 -0.572061402817684
"156" 0.572061402817684 0.572061402817684 -0.572061402817684 0.135045378368863
"157" 0.135045378368863 0.572061402817684 0.572061402817684 0.572061402817684
"158" 0.572061402817684 0.135045378368863 0.572061402817684 0.572061402817684
"159" 0.572061402817684 0.572061402817684 0.135045378368863 0.572061402817684
"160" 0.572061402817684 0.572061402817684 0.572061402817684 0.135045378368863
"161" -0.21850801222441 -0.21850801222441 -0.21850801222441 -0.925614793410958
"162" -0.21850801222441 -0.21850801222441 -0.925614793410958 -0.21850801222441
"163" -0.21850801222441 -0.925614793410958 -0.21850801222441 -0.21850801222441
"164" -0.925614793410958 -0.21850801222441 -0.21850801222441 -0.21850801222441
"165" -0.21850801222441 -0.21850801222441 -0.21850801222441 0.925614793410958
"166" -0.21850801222441 -0.21850801222441 0.925614793410958 -0.21850801222441
"167" -0.21850801222441 0.925614793410958 -0.21850801222441 -0.21850801222441
"168" 0.925614793410958 -0.21850801222441 -0.21850801222441 -0.21850801222441
"169" -0.21850801222441 -0.21850801222441 0.21850801222441 -0.925614793410958
"170" -0.21850801222441 -0.21850801222441 -0.925614793410958 0.21850801222441
"171" -0.21850801222441 0.21850801222441 -0.21850801222441 -0.925614793410958
"172" -0.21850801222441 0.21850801222441 -0.925614793410958 -0.21850801222441
"173" -0.21850801222441 -0.925614793410958 -0.21850801222441 0.21850801222441
"174" -0.21850801222441 -0.925614793410958 0.21850801222441 -0.21850801222441
"175" 0.21850801222441 -0.21850801222441 -0.21850801222441 -0.925614793410958
"176" 0.21850801222441 -0.21850801222441 -0.925614793410958 -0.21850801222441
"177" 0.21850801222441 -0.925614793410958 -0.21850801222441 -0.21850801222441
"178" -0.925614793410958 -0.21850801222441 -0.21850801222441 0.21850801222441
"179" -0.925614793410958 -0.21850801222441 0.21850801222441 -0.21850801222441
"180" -0.925614793410958 0.21850801222441 -0.21850801222441 -0.21850801222441
"181" -0.21850801222441 -0.21850801222441 0.21850801222441 0.925614793410958
"182" -0.21850801222441 -0.21850801222441 0.925614793410958 0.21850801222441
"183" -0.21850801222441 0.21850801222441 -0.21850801222441 0.925614793410958
"184" -0.21850801222441 0.21850801222441 0.925614793410958 -0.21850801222441
"185" -0.21850801222441 0.925614793410958 -0.21850801222441 0.21850801222441
"186" -0.21850801222441 0.925614793410958 0.21850801222441 -0.21850801222441
"187" 0.21850801222441 -0.21850801222441 -0.21850801222441 0.925614793410958
"188" 0.21850801222441 -0.21850801222441 0.925614793410958 -0.21850801222441
"189" 0.21850801222441 0.925614793410958 -0.21850801222441 -0.21850801222441
"190" 0.925614793410958 -0.21850801222441 -0.21850801222441 0.21850801222441
"191" 0.925614793410958 -0.21850801222441 0.21850801222441 -0.21850801222441
"192" 0.925614793410958 0.21850801222441 -0.21850801222441 -0.21850801222441
"193" -0.21850801222441 0.21850801222441 0.21850801222441 -0.925614793410958
"194" -0.21850801222441 0.21850801222441 -0.925614793410958 0.21850801222441
"195" -0.21850801222441 -0.925614793410958 0.21850801222441 0.21850801222441
"196" 0.21850801222441 -0.21850801222441 0.21850801222441 -0.925614793410958
"197" 0.21850801222441 -0.21850801222441 -0.925614793410958 0.21850801222441
"198" 0.21850801222441 0.21850801222441 -0.21850801222441 -0.925614793410958
"199" 0.21850801222441 0.21850801222441 -0.925614793410958 -0.21850801222441
"200" 0.21850801222441 -0.925614793410958 -0.21850801222441 0.21850801222441
"201" 0.21850801222441 -0.925614793410958 0.21850801222441 -0.21850801222441
"202" -0.925614793410958 -0.21850801222441 0.21850801222441 0.21850801222441
"203" -0.925614793410958 0.21850801222441 -0.21850801222441 0.21850801222441
"204" -0.925614793410958 0.21850801222441 0.21850801222441 -0.21850801222441
"205" -0.21850801222441 0.21850801222441 0.21850801222441 0.925614793410958
"206" -0.21850801222441 0.21850801222441 0.925614793410958 0.21850801222441
"207" -0.21850801222441 0.925614793410958 0.21850801222441 0.21850801222441
"208" 0.21850801222441 -0.21850801222441 0.21850801222441 0.925614793410958
"209" 0.21850801222441 -0.21850801222441 0.925614793410958 0.21850801222441
"210" 0.21850801222441 0.21850801222441 -0.21850801222441 0.925614793410958
"211" 0.21850801222441 0.21850801222441 0.925614793410958 -0.21850801222441
"212" 0.21850801222441 0.925614793410958 -0.21850801222441 0.21850801222441
"213" 0.21850801222441 0.925614793410958 0.21850801222441 -0.21850801222441
"214" 0.925614793410958 -0.21850801222441 0.21850801222441 0.21850801222441
"215" 0.925614793410958 0.21850801222441 -0.21850801222441 0.21850801222441
"216" 0.925614793410958 0.21850801222441 0.21850801222441 -0.21850801222441
"217" 0.21850801222441 0.21850801222441 0.21850801222441 -0.925614793410958
"218" 0.21850801222441 0.21850801222441 -0.925614793410958 0.21850801222441
"219" 0.21850801222441 -0.925614793410958 0.21850801222441 0.21850801222441
"220" -0.925614793410958 0.21850801222441 0.21850801222441 0.21850801222441
"221" 0.21850801222441 0.21850801222441 0.21850801222441 0.925614793410958
"222" 0.21850801222441 0.21850801222441 0.925614793410958 0.21850801222441
"223" 0.21850801222441 0.925614793410958 0.21850801222441 0.21850801222441
"224" 0.925614793410958 0.21850801222441 0.21850801222441 0.21850801222441
"225" -0.21850801222441 -0.572061402817684 -0.707106781186547 -0.353553390593274
"226" -0.21850801222441 -0.707106781186547 -0.353553390593274 -0.572061402817684
"227" -0.353553390593274 -0.21850801222441 -0.707106781186547 -0.572061402817684
"228" -0.353553390593274 -0.572061402817684 -0.21850801222441 -0.707106781186547
"229" -0.353553390593274 -0.707106781186547 -0.572061402817684 -0.21850801222441
"230" -0.572061402817684 -0.21850801222441 -0.353553390593274 -0.707106781186547
"231" -0.572061402817684 -0.353553390593274 -0.707106781186547 -0.21850801222441
"232" -0.572061402817684 -0.707106781186547 -0.21850801222441 -0.353553390593274
"233" -0.707106781186547 -0.21850801222441 -0.572061402817684 -0.353553390593274
"234" -0.707106781186547 -0.353553390593274 -0.21850801222441 -0.572061402817684
"235" -0.707106781186547 -0.572061402817684 -0.353553390593274 -0.21850801222441
"236" -0.21850801222441 -0.353553390593274 -0.572061402817684 -0.707106781186547
"237" -0.21850801222441 -0.572061402817684 0.707106781186547 -0.353553390593274
"238" -0.21850801222441 0.707106781186547 -0.353553390593274 -0.572061402817684
"239" -0.353553390593274 -0.21850801222441 0.707106781186547 -0.572061402817684
"240" -0.353553390593274 -0.572061402817684 -0.21850801222441 0.707106781186547
"241" -0.353553390593274 0.707106781186547 -0.572061402817684 -0.21850801222441
"242" -0.572061402817684 -0.21850801222441 -0.353553390593274 0.707106781186547
"243" -0.572061402817684 -0.353553390593274 0.707106781186547 -0.21850801222441
"244" -0.572061402817684 0.707106781186547 -0.21850801222441 -0.353553390593274
"245" 0.707106781186547 -0.21850801222441 -0.572061402817684 -0.353553390593274
"246" 0.707106781186547 -0.353553390593274 -0.21850801222441 -0.572061402817684
"247" 0.707106781186547 -0.572061402817684 -0.353553390593274 -0.21850801222441
"248" -0.21850801222441 -0.353553390593274 -0.572061402817684 0.707106781186547
"249" -0.21850801222441 0.572061402817684 -0.707106781186547 -0.353553390593274
"250" -0.21850801222441 -0.707106781186547 -0.353553390593274 0.572061402817684
"251" -0.353553390593274 -0.21850801222441 -0.707106781186547 0.572061402817684
"252" -0.353553390593274 0.572061402817684 -0.21850801222441 -0.707106781186547
"253" -0.353553390593274 -0.707106781186547 0.572061402817684 -0.21850801222441
"254" 0.572061402817684 -0.21850801222441 -0.353553390593274 -0.707106781186547
"255" 0.572061402817684 -0.353553390593274 -0.707106781186547 -0.21850801222441
"256" 0.572061402817684 -0.707106781186547 -0.21850801222441 -0.353553390593274
"257" -0.707106781186547 -0.21850801222441 0.572061402817684 -0.353553390593274
"258" -0.707106781186547 -0.353553390593274 -0.21850801222441 0.572061402817684
"259" -0.707106781186547 0.572061402817684 -0.353553390593274 -0.21850801222441
"260" -0.21850801222441 -0.353553390593274 0.572061402817684 -0.707106781186547
"261" -0.21850801222441 0.572061402817684 0.707106781186547 -0.353553390593274
"262" -0.21850801222441 0.707106781186547 -0.353553390593274 0.572061402817684
"263" -0.353553390593274 -0.21850801222441 0.707106781186547 0.572061402817684
"264" -0.353553390593274 0.572061402817684 -0.21850801222441 0.707106781186547
"265" -0.353553390593274 0.707106781186547 0.572061402817684 -0.21850801222441
"266" 0.572061402817684 -0.21850801222441 -0.353553390593274 0.707106781186547
"267" 0.572061402817684 -0.353553390593274 0.707106781186547 -0.21850801222441
"268" 0.572061402817684 0.707106781186547 -0.21850801222441 -0.353553390593274
"269" 0.707106781186547 -0.21850801222441 0.572061402817684 -0.353553390593274
"270" 0.707106781186547 -0.353553390593274 -0.21850801222441 0.572061402817684
"271" 0.707106781186547 0.572061402817684 -0.353553390593274 -0.21850801222441
"272" -0.21850801222441 -0.353553390593274 0.572061402817684 0.707106781186547
"273" -0.21850801222441 -0.572061402817684 -0.707106781186547 0.353553390593274
"274" -0.21850801222441 -0.707106781186547 0.353553390593274 -0.572061402817684
"275" 0.353553390593274 -0.21850801222441 -0.707106781186547 -0.572061402817684
"276" 0.353553390593274 -0.572061402817684 -0.21850801222441 -0.707106781186547
"277" 0.353553390593274 -0.707106781186547 -0.572061402817684 -0.21850801222441
"278" -0.572061402817684 -0.21850801222441 0.353553390593274 -0.707106781186547
"279" -0.572061402817684 0.353553390593274 -0.707106781186547 -0.21850801222441
"280" -0.572061402817684 -0.707106781186547 -0.21850801222441 0.353553390593274
"281" -0.707106781186547 -0.21850801222441 -0.572061402817684 0.353553390593274
"282" -0.707106781186547 0.353553390593274 -0.21850801222441 -0.572061402817684
"283" -0.707106781186547 -0.572061402817684 0.353553390593274 -0.21850801222441
"284" -0.21850801222441 0.353553390593274 -0.572061402817684 -0.707106781186547
"285" -0.21850801222441 -0.572061402817684 0.707106781186547 0.353553390593274
"286" -0.21850801222441 0.707106781186547 0.353553390593274 -0.572061402817684
"287" 0.353553390593274 -0.21850801222441 0.707106781186547 -0.572061402817684
"288" 0.353553390593274 -0.572061402817684 -0.21850801222441 0.707106781186547
"289" 0.353553390593274 0.707106781186547 -0.572061402817684 -0.21850801222441
"290" -0.572061402817684 -0.21850801222441 0.353553390593274 0.707106781186547
"291" -0.572061402817684 0.353553390593274 0.707106781186547 -0.21850801222441
"292" -0.572061402817684 0.707106781186547 -0.21850801222441 0.353553390593274
"293" 0.707106781186547 -0.21850801222441 -0.572061402817684 0.353553390593274
"294" 0.707106781186547 0.353553390593274 -0.21850801222441 -0.572061402817684
"295" 0.707106781186547 -0.572061402817684 0.353553390593274 -0.21850801222441
"296" -0.21850801222441 0.353553390593274 -0.572061402817684 0.707106781186547
"297" -0.21850801222441 0.572061402817684 -0.707106781186547 0.353553390593274
"298" -0.21850801222441 -0.707106781186547 0.353553390593274 0.572061402817684
"299" 0.353553390593274 -0.21850801222441 -0.707106781186547 0.572061402817684
"300" 0.353553390593274 0.572061402817684 -0.21850801222441 -0.707106781186547
"301" 0.353553390593274 -0.707106781186547 0.572061402817684 -0.21850801222441
"302" 0.572061402817684 -0.21850801222441 0.353553390593274 -0.707106781186547
"303" 0.572061402817684 0.353553390593274 -0.707106781186547 -0.21850801222441
"304" 0.572061402817684 -0.707106781186547 -0.21850801222441 0.353553390593274
"305" -0.707106781186547 -0.21850801222441 0.572061402817684 0.353553390593274
"306" -0.707106781186547 0.353553390593274 -0.21850801222441 0.572061402817684
"307" -0.707106781186547 0.572061402817684 0.353553390593274 -0.21850801222441
"308" -0.21850801222441 0.353553390593274 0.572061402817684 -0.707106781186547
"309" -0.21850801222441 0.572061402817684 0.707106781186547 0.353553390593274
"310" -0.21850801222441 0.707106781186547 0.353553390593274 0.572061402817684
"311" 0.353553390593274 -0.21850801222441 0.707106781186547 0.572061402817684
"312" 0.353553390593274 0.572061402817684 -0.21850801222441 0.707106781186547
"313" 0.353553390593274 0.707106781186547 0.572061402817684 -0.21850801222441
"314" 0.572061402817684 -0.21850801222441 0.353553390593274 0.707106781186547
"315" 0.572061402817684 0.353553390593274 0.707106781186547 -0.21850801222441
"316" 0.572061402817684 0.707106781186547 -0.21850801222441 0.353553390593274
"317" 0.707106781186547 -0.21850801222441 0.572061402817684 0.353553390593274
"318" 0.707106781186547 0.353553390593274 -0.21850801222441 0.572061402817684
"319" 0.707106781186547 0.572061402817684 0.353553390593274 -0.21850801222441
"320" -0.21850801222441 0.353553390593274 0.572061402817684 0.707106781186547
"321" 0.21850801222441 -0.572061402817684 -0.707106781186547 -0.353553390593274
"322" 0.21850801222441 -0.707106781186547 -0.353553390593274 -0.572061402817684
"323" -0.353553390593274 0.21850801222441 -0.707106781186547 -0.572061402817684
"324" -0.353553390593274 -0.572061402817684 0.21850801222441 -0.707106781186547
"325" -0.353553390593274 -0.707106781186547 -0.572061402817684 0.21850801222441
"326" -0.572061402817684 0.21850801222441 -0.353553390593274 -0.707106781186547
"327" -0.572061402817684 -0.353553390593274 -0.707106781186547 0.21850801222441
"328" -0.572061402817684 -0.707106781186547 0.21850801222441 -0.353553390593274
"329" -0.707106781186547 0.21850801222441 -0.572061402817684 -0.353553390593274
"330" -0.707106781186547 -0.353553390593274 0.21850801222441 -0.572061402817684
"331" -0.707106781186547 -0.572061402817684 -0.353553390593274 0.21850801222441
"332" 0.21850801222441 -0.353553390593274 -0.572061402817684 -0.707106781186547
"333" 0.21850801222441 -0.572061402817684 0.707106781186547 -0.353553390593274
"334" 0.21850801222441 0.707106781186547 -0.353553390593274 -0.572061402817684
"335" -0.353553390593274 0.21850801222441 0.707106781186547 -0.572061402817684
"336" -0.353553390593274 -0.572061402817684 0.21850801222441 0.707106781186547
"337" -0.353553390593274 0.707106781186547 -0.572061402817684 0.21850801222441
"338" -0.572061402817684 0.21850801222441 -0.353553390593274 0.707106781186547
"339" -0.572061402817684 -0.353553390593274 0.707106781186547 0.21850801222441
"340" -0.572061402817684 0.707106781186547 0.21850801222441 -0.353553390593274
"341" 0.707106781186547 0.21850801222441 -0.572061402817684 -0.353553390593274
"342" 0.707106781186547 -0.353553390593274 0.21850801222441 -0.572061402817684
"343" 0.707106781186547 -0.572061402817684 -0.353553390593274 0.21850801222441
"344" 0.21850801222441 -0.353553390593274 -0.572061402817684 0.707106781186547
"345" 0.21850801222441 0.572061402817684 -0.707106781186547 -0.353553390593274
"346" 0.21850801222441 -0.707106781186547 -0.353553390593274 0.572061402817684
"347" -0.353553390593274 0.21850801222441 -0.707106781186547 0.572061402817684
"348" -0.353553390593274 0.572061402817684 0.21850801222441 -0.707106781186547
"349" -0.353553390593274 -0.707106781186547 0.572061402817684 0.21850801222441
"350" 0.572061402817684 0.21850801222441 -0.353553390593274 -0.707106781186547
"351" 0.572061402817684 -0.353553390593274 -0.707106781186547 0.21850801222441
"352" 0.572061402817684 -0.707106781186547 0.21850801222441 -0.353553390593274
"353" -0.707106781186547 0.21850801222441 0.572061402817684 -0.353553390593274
"354" -0.707106781186547 -0.353553390593274 0.21850801222441 0.572061402817684
"355" -0.707106781186547 0.572061402817684 -0.353553390593274 0.21850801222441
"356" 0.21850801222441 -0.353553390593274 0.572061402817684 -0.707106781186547
"357" 0.21850801222441 0.572061402817684 0.707106781186547 -0.353553390593274
"358" 0.21850801222441 0.707106781186547 -0.353553390593274 0.572061402817684
"359" -0.353553390593274 0.21850801222441 0.707106781186547 0.572061402817684
"360" -0.353553390593274 0.572061402817684 0.21850801222441 0.707106781186547
"361" -0.353553390593274 0.707106781186547 0.572061402817684 0.21850801222441
"362" 0.572061402817684 0.21850801222441 -0.353553390593274 0.707106781186547
"363" 0.572061402817684 -0.353553390593274 0.707106781186547 0.21850801222441
"364" 0.572061402817684 0.707106781186547 0.21850801222441 -0.353553390593274
"365" 0.707106781186547 0.21850801222441 0.572061402817684 -0.353553390593274
"366" 0.707106781186547 -0.353553390593274 0.21850801222441 0.572061402817684
"367" 0.707106781186547 0.572061402817684 -0.353553390593274 0.21850801222441
"368" 0.21850801222441 -0.353553390593274 0.572061402817684 0.707106781186547
"369" 0.21850801222441 -0.572061402817684 -0.707106781186547 0.353553390593274
"370" 0.21850801222441 -0.707106781186547 0.353553390593274 -0.572061402817684
"371" 0.353553390593274 0.21850801222441 -0.707106781186547 -0.572061402817684
"372" 0.353553390593274 -0.572061402817684 0.21850801222441 -0.707106781186547
"373" 0.353553390593274 -0.707106781186547 -0.572061402817684 0.21850801222441
"374" -0.572061402817684 0.21850801222441 0.353553390593274 -0.707106781186547
"375" -0.572061402817684 0.353553390593274 -0.707106781186547 0.21850801222441
"376" -0.572061402817684 -0.707106781186547 0.21850801222441 0.353553390593274
"377" -0.707106781186547 0.21850801222441 -0.572061402817684 0.353553390593274
"378" -0.707106781186547 0.353553390593274 0.21850801222441 -0.572061402817684
"379" -0.707106781186547 -0.572061402817684 0.353553390593274 0.21850801222441
"380" 0.21850801222441 0.353553390593274 -0.572061402817684 -0.707106781186547
"381" 0.21850801222441 -0.572061402817684 0.707106781186547 0.353553390593274
"382" 0.21850801222441 0.707106781186547 0.353553390593274 -0.572061402817684
"383" 0.353553390593274 0.21850801222441 0.707106781186547 -0.572061402817684
"384" 0.353553390593274 -0.572061402817684 0.21850801222441 0.707106781186547
"385" 0.353553390593274 0.707106781186547 -0.572061402817684 0.21850801222441
